49.37.235.14 - - [25/Mar/2025:08:49:11 +0000] "GET /web/assets/a3e4b97/web.assets_frontend_minimal.min.js HTTP/1.1" 200 5111 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:49:40 +0000] "GET /web/assets/439756a/web.assets_frontend_lazy.min.js HTTP/1.1" 200 409099 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:50:40 +0000] "GET /web/static/img/favicon.ico HTTP/1.1" 499 0 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:50:40 +0000] "GET /web/assets/439756a/web.assets_frontend_lazy.min.js HTTP/1.1" 499 0 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
137.184.8.164 - - [25/Mar/2025:10:35:14 +0000] "GET /.env HTTP/1.1" 404 2319 "-" "Mozilla/5.0 Keydrop"
137.184.8.164 - - [25/Mar/2025:10:35:14 +0000] "GET /.env HTTP/1.1" 400 255 "-" "Mozilla/5.0 Keydrop"
106.222.236.179 - - [25/Mar/2025:10:36:21 +0000] "GET / HTTP/1.1" 303 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
106.222.236.179 - - [25/Mar/2025:10:36:21 +0000] "GET /odoo HTTP/1.1" 303 247 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
106.222.236.179 - - [25/Mar/2025:10:37:03 +0000] "GET /web/login?redirect=%2Fodoo%3F HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
106.222.236.179 - - [25/Mar/2025:10:41:02 +0000] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
